 0.00000000e+00  3.22973383e-08  0.00000000e+00  1.21908485e+00  0.00000000e+00 -1.87843929e-03 
 2.00000000e-14  3.22973376e-08  2.00000000e-14  1.21908485e+00  2.00000000e-14 -1.87843929e-03 
 4.00000000e-14  3.22973370e-08  4.00000000e-14  1.21908485e+00  4.00000000e-14 -1.87843929e-03 
 8.00000000e-14  3.22973363e-08  8.00000000e-14  1.21908485e+00  8.00000000e-14 -1.87843929e-03 
 1.60000000e-13  3.22973362e-08  1.60000000e-13  1.21908485e+00  1.60000000e-13 -1.87843929e-03 
 3.20000000e-13  3.22973404e-08  3.20000000e-13  1.21908485e+00  3.20000000e-13 -1.87843929e-03 
 6.40000000e-13  3.22973386e-08  6.40000000e-13  1.21908485e+00  6.40000000e-13 -1.87843929e-03 
 1.28000000e-12  3.22973369e-08  1.28000000e-12  1.21908485e+00  1.28000000e-12 -1.87843929e-03 
 2.56000000e-12  3.22973408e-08  2.56000000e-12  1.21908485e+00  2.56000000e-12 -1.87843929e-03 
 4.56000000e-12  3.22973379e-08  4.56000000e-12  1.21908485e+00  4.56000000e-12 -1.87843929e-03 
 6.56000000e-12  3.22973390e-08  6.56000000e-12  1.21908485e+00  6.56000000e-12 -1.87843929e-03 
 8.56000000e-12  3.22973392e-08  8.56000000e-12  1.21908485e+00  8.56000000e-12 -1.87843929e-03 
 1.05600000e-11  3.22973414e-08  1.05600000e-11  1.21908485e+00  1.05600000e-11 -1.87843929e-03 
 1.25600000e-11  3.22973387e-08  1.25600000e-11  1.21908485e+00  1.25600000e-11 -1.87843929e-03 
 1.45600000e-11  3.22973399e-08  1.45600000e-11  1.21908485e+00  1.45600000e-11 -1.87843929e-03 
 1.65600000e-11  3.22973397e-08  1.65600000e-11  1.21908485e+00  1.65600000e-11 -1.87843929e-03 
 1.85600000e-11  3.22973419e-08  1.85600000e-11  1.21908485e+00  1.85600000e-11 -1.87843929e-03 
 2.05600000e-11  3.22973393e-08  2.05600000e-11  1.21908485e+00  2.05600000e-11 -1.87843929e-03 
 2.25600000e-11  3.22973396e-08  2.25600000e-11  1.21908485e+00  2.25600000e-11 -1.87843929e-03 
 2.45600000e-11  3.22973380e-08  2.45600000e-11  1.21908485e+00  2.45600000e-11 -1.87843929e-03 
 2.65600000e-11  3.22973389e-08  2.65600000e-11  1.21908485e+00  2.65600000e-11 -1.87843929e-03 
 2.85600000e-11  3.22973373e-08  2.85600000e-11  1.21908485e+00  2.85600000e-11 -1.87843929e-03 
 3.05600000e-11  3.22973392e-08  3.05600000e-11  1.21908485e+00  3.05600000e-11 -1.87843929e-03 
 3.25600000e-11  3.22973377e-08  3.25600000e-11  1.21908485e+00  3.25600000e-11 -1.87843929e-03 
 3.45600000e-11  3.22973399e-08  3.45600000e-11  1.21908485e+00  3.45600000e-11 -1.87843929e-03 
 3.65600000e-11  3.22973376e-08  3.65600000e-11  1.21908485e+00  3.65600000e-11 -1.87843929e-03 
 3.85600000e-11  3.22973385e-08  3.85600000e-11  1.21908485e+00  3.85600000e-11 -1.87843929e-03 
 4.05600000e-11  3.22973384e-08  4.05600000e-11  1.21908485e+00  4.05600000e-11 -1.87843929e-03 
 4.25600000e-11  3.22973396e-08  4.25600000e-11  1.21908485e+00  4.25600000e-11 -1.87843929e-03 
 4.45600000e-11  3.22973378e-08  4.45600000e-11  1.21908485e+00  4.45600000e-11 -1.87843929e-03 
