 0.00000000e+00  5.55898714e-06  0.00000000e+00  1.79999959e+00  0.00000000e+00 -7.18973526e-09 
 2.00000000e-14  5.55898714e-06  2.00000000e-14  1.79999959e+00  2.00000000e-14 -7.18979082e-09 
 4.00000000e-14  5.55898714e-06  4.00000000e-14  1.79999959e+00  4.00000000e-14 -7.18981769e-09 
 8.00000000e-14  5.55898714e-06  8.00000000e-14  1.79999959e+00  8.00000000e-14 -7.18981802e-09 
 1.60000000e-13  5.55898714e-06  1.60000000e-13  1.79999959e+00  1.60000000e-13 -7.18968207e-09 
 3.20000000e-13  5.55898714e-06  3.20000000e-13  1.79999959e+00  3.20000000e-13 -7.18975546e-09 
 6.40000000e-13  5.55898714e-06  6.40000000e-13  1.79999959e+00  6.40000000e-13 -7.18970028e-09 
 1.28000000e-12  5.55898714e-06  1.28000000e-12  1.79999959e+00  1.28000000e-12 -7.18974205e-09 
 2.56000000e-12  5.55898714e-06  2.56000000e-12  1.79999959e+00  2.56000000e-12 -7.18973756e-09 
 4.56000000e-12  5.55898714e-06  4.56000000e-12  1.79999959e+00  4.56000000e-12 -7.18973788e-09 
 6.56000000e-12  5.55898714e-06  6.56000000e-12  1.79999959e+00  6.56000000e-12 -7.18973291e-09 
 8.56000000e-12  5.55898714e-06  8.56000000e-12  1.79999959e+00  8.56000000e-12 -7.18973999e-09 
 1.05600000e-11  5.55898715e-06  1.05600000e-11  1.79999959e+00  1.05600000e-11 -7.18973440e-09 
 1.25600000e-11  5.55898715e-06  1.25600000e-11  1.79999959e+00  1.25600000e-11 -7.18974212e-09 
 1.45600000e-11  5.55898715e-06  1.45600000e-11  1.79999959e+00  1.45600000e-11 -7.18973541e-09 
 1.65600000e-11  5.55898715e-06  1.65600000e-11  1.79999959e+00  1.65600000e-11 -7.18973849e-09 
 1.85600000e-11  5.55898715e-06  1.85600000e-11  1.79999959e+00  1.85600000e-11 -7.18973596e-09 
 2.05600000e-11  5.55898715e-06  2.05600000e-11  1.79999959e+00  2.05600000e-11 -7.18973782e-09 
 2.25600000e-11  5.55898716e-06  2.25600000e-11  1.79999959e+00  2.25600000e-11 -7.18973372e-09 
 2.45600000e-11  5.55898716e-06  2.45600000e-11  1.79999959e+00  2.45600000e-11 -7.18974017e-09 
 2.65600000e-11  5.55898716e-06  2.65600000e-11  1.79999959e+00  2.65600000e-11 -7.18973524e-09 
 2.85600000e-11  5.55898716e-06  2.85600000e-11  1.79999959e+00  2.85600000e-11 -7.18973913e-09 
