 4.65600000e-11  8.89930000e-01  4.65600000e-11  1.13486643e+00  4.65600000e-11  3.09220875e-08  4.65600000e-11  2.42422716e-17  4.65600000e-11  0.00000000e+00 
 4.85600000e-11  8.89930000e-01  4.85600000e-11  1.13486643e+00  4.85600000e-11  3.09220881e-08  4.85600000e-11  2.42422716e-17  4.85600000e-11  0.00000000e+00 
 5.05600000e-11  8.89930000e-01  5.05600000e-11  1.13486643e+00  5.05600000e-11  3.09220878e-08  5.05600000e-11  2.42422716e-17  5.05600000e-11  0.00000000e+00 
 5.25600000e-11  8.89930000e-01  5.25600000e-11  1.13486643e+00  5.25600000e-11  3.09220879e-08  5.25600000e-11  2.42422716e-17  5.25600000e-11  0.00000000e+00 
 5.45600000e-11  8.89930000e-01  5.45600000e-11  1.13486643e+00  5.45600000e-11  3.09220876e-08  5.45600000e-11  2.42422716e-17  5.45600000e-11  0.00000000e+00 
 5.65600000e-11  8.89930000e-01  5.65600000e-11  1.13486643e+00  5.65600000e-11  3.09220879e-08  5.65600000e-11  2.42422716e-17  5.65600000e-11  0.00000000e+00 
 5.85600000e-11  8.89930000e-01  5.85600000e-11  1.13486643e+00  5.85600000e-11  3.09220869e-08  5.85600000e-11  2.42422716e-17  5.85600000e-11  0.00000000e+00 
 6.05600000e-11  8.89930000e-01  6.05600000e-11  1.13486643e+00  6.05600000e-11  3.09220874e-08  6.05600000e-11  2.42422716e-17  6.05600000e-11  0.00000000e+00 
 6.25600000e-11  8.89930000e-01  6.25600000e-11  1.13486643e+00  6.25600000e-11  3.09220870e-08  6.25600000e-11  2.42422716e-17  6.25600000e-11  0.00000000e+00 
 6.45600000e-11  8.89930000e-01  6.45600000e-11  1.13486643e+00  6.45600000e-11  3.09220864e-08  6.45600000e-11  2.42422716e-17  6.45600000e-11  0.00000000e+00 
 6.65600000e-11  8.89930000e-01  6.65600000e-11  1.13486643e+00  6.65600000e-11  3.09220857e-08  6.65600000e-11  2.42422716e-17  6.65600000e-11  0.00000000e+00 
 6.85600000e-11  8.89930000e-01  6.85600000e-11  1.13486643e+00  6.85600000e-11  3.09220839e-08  6.85600000e-11  2.42422716e-17  6.85600000e-11  0.00000000e+00 
 7.05600000e-11  8.89930000e-01  7.05600000e-11  1.13486643e+00  7.05600000e-11  3.09220864e-08  7.05600000e-11  2.42422716e-17  7.05600000e-11  0.00000000e+00 
 7.25600000e-11  8.89930000e-01  7.25600000e-11  1.13486643e+00  7.25600000e-11  3.09220857e-08  7.25600000e-11  2.42422716e-17  7.25600000e-11  0.00000000e+00 
 7.45600000e-11  8.89930000e-01  7.45600000e-11  1.13486643e+00  7.45600000e-11  3.09220847e-08  7.45600000e-11  2.42422716e-17  7.45600000e-11  0.00000000e+00 
 7.65600000e-11  8.89930000e-01  7.65600000e-11  1.13486643e+00  7.65600000e-11  3.09220850e-08  7.65600000e-11  2.42422716e-17  7.65600000e-11  0.00000000e+00 
 7.85600000e-11  8.89930000e-01  7.85600000e-11  1.13486643e+00  7.85600000e-11  3.09220846e-08  7.85600000e-11  2.42422716e-17  7.85600000e-11  0.00000000e+00 
 8.05600000e-11  8.89930000e-01  8.05600000e-11  1.13486643e+00  8.05600000e-11  3.09220852e-08  8.05600000e-11  2.42422716e-17  8.05600000e-11  0.00000000e+00 
 8.25600000e-11  8.89930000e-01  8.25600000e-11  1.13486643e+00  8.25600000e-11  3.09220855e-08  8.25600000e-11  2.42422716e-17  8.25600000e-11  0.00000000e+00 
 8.45600000e-11  8.89930000e-01  8.45600000e-11  1.13486643e+00  8.45600000e-11  3.09220867e-08  8.45600000e-11  2.42422716e-17  8.45600000e-11  0.00000000e+00 
 8.65600000e-11  8.89930000e-01  8.65600000e-11  1.13486643e+00  8.65600000e-11  3.09220891e-08  8.65600000e-11  2.42422716e-17  8.65600000e-11  0.00000000e+00 
 8.85600000e-11  8.89930000e-01  8.85600000e-11  1.13486643e+00  8.85600000e-11  3.09220883e-08  8.85600000e-11  2.42422716e-17  8.85600000e-11  0.00000000e+00 
 9.05600000e-11  8.89930000e-01  9.05600000e-11  1.13486643e+00  9.05600000e-11  3.09220879e-08  9.05600000e-11  2.42422716e-17  9.05600000e-11  0.00000000e+00 
 9.25600000e-11  8.89930000e-01  9.25600000e-11  1.13486643e+00  9.25600000e-11  3.09220881e-08  9.25600000e-11  2.42422716e-17  9.25600000e-11  0.00000000e+00 
 9.45600000e-11  8.89930000e-01  9.45600000e-11  1.13486643e+00  9.45600000e-11  3.09220879e-08  9.45600000e-11  2.42422716e-17  9.45600000e-11  0.00000000e+00 
 9.65600000e-11  8.89930000e-01  9.65600000e-11  1.13486643e+00  9.65600000e-11  3.09220880e-08  9.65600000e-11  2.42422716e-17  9.65600000e-11  0.00000000e+00 
 9.85600000e-11  8.89930000e-01  9.85600000e-11  1.13486643e+00  9.85600000e-11  3.09220878e-08  9.85600000e-11  2.42422716e-17  9.85600000e-11  0.00000000e+00 
